city,timestamp,temperature,season
New York,2011-03-15,3.839875505385466,spring
New York,2011-03-16,11.793382727879756,spring
New York,2011-03-17,9.908738194265705,spring
New York,2011-03-18,-5.266489751920027,spring
New York,2011-03-19,4.134498684296969,spring
New York,2011-03-20,11.015223851974334,spring
New York,2011-03-21,-4.690631002194298,spring
New York,2011-03-22,5.418108970325742,spring
New York,2011-03-23,7.943874001898186,spring
New York,2011-03-24,4.518799494500232,spring
New York,2011-03-25,3.367058914537285,spring
New York,2011-03-26,3.573531829321796,spring
New York,2011-03-27,6.468089116131949,spring
New York,2011-03-28,-2.5066367159451453,spring
New York,2011-03-29,14.206632067909084,spring
New York,2011-03-30,10.251904097319704,spring
New York,2011-03-31,4.826387408362439,spring
New York,2011-04-01,6.032980837446281,spring
New York,2011-04-02,13.84356383589644,spring
New York,2011-04-03,12.199793142736382,spring
New York,2011-04-04,11.529367889260016,spring
New York,2011-04-05,9.880016700625806,spring
New York,2011-04-06,8.227213712620038,spring
New York,2011-04-07,12.852336350523057,spring
New York,2011-04-08,9.31390604487341,spring
New York,2011-04-09,16.515871813949836,spring
New York,2011-04-10,10.646675162959742,spring
New York,2011-04-11,13.114937451369132,spring
New York,2011-04-12,18.74990803603883,spring
New York,2011-04-13,4.94796481259773,spring
New York,2011-04-14,16.92745896665617,spring
New York,2011-04-15,8.1853996222208,spring
New York,2011-04-16,3.09095534770713,spring
New York,2011-04-17,15.53817521711071,spring
New York,2011-04-18,2.153987537825442,spring
New York,2011-04-19,7.268438419526527,spring
New York,2011-04-20,10.187910702286544,spring
New York,2011-04-21,5.726721811230456,spring
New York,2011-04-22,18.052675670827178,spring
New York,2011-04-23,7.097761485284037,spring
New York,2011-04-24,1.0006539076339038,spring
New York,2011-04-25,10.192784726696674,spring
New York,2011-04-26,10.417635738472587,spring
New York,2011-04-27,10.245331518960803,spring
New York,2011-04-28,9.871828055300622,spring
New York,2011-04-29,8.568578046406609,spring
New York,2011-04-30,13.500582305449086,spring
New York,2011-05-01,1.390967494481302,spring
New York,2011-05-02,11.145996750625706,spring
New York,2011-05-03,6.030238633721513,spring
New York,2011-05-04,8.295969330163114,spring
New York,2011-05-05,9.293999525553337,spring
New York,2011-05-06,5.480845318564461,spring
New York,2011-05-07,8.589578239759774,spring
New York,2011-05-08,12.934942820152484,spring
New York,2011-05-09,0.34492091114859313,spring
New York,2011-05-10,12.810447640895754,spring
New York,2011-05-11,6.3077411134742025,spring
New York,2011-05-12,17.98357799520012,spring
New York,2011-05-13,9.342806139278753,spring
New York,2011-05-14,0.7153392241930909,spring
New York,2011-05-15,22.799536577306828,spring
New York,2011-05-16,7.517482506405445,spring
New York,2011-05-17,4.384677426057743,spring
New York,2011-05-18,13.372163385690392,spring
New York,2011-05-19,6.8107937497178614,spring
New York,2011-05-20,8.718702491821883,spring
New York,2011-05-21,3.042096822972521,spring
New York,2011-05-22,18.14429761752421,spring
New York,2011-05-23,12.39814705383127,spring
New York,2011-05-24,11.966449722766836,spring
New York,2011-05-25,11.817321042249706,spring
New York,2011-05-26,8.62363195894956,spring
New York,2011-05-27,4.7015288038245195,spring
New York,2011-05-28,12.74928495478984,spring
New York,2011-05-29,4.986557696339014,spring
New York,2011-05-30,8.724579359430043,spring
New York,2011-05-31,9.024501033953825,spring
New York,2011-06-01,22.75080580023641,summer
New York,2011-06-02,27.5388818311363,summer
New York,2011-06-03,21.60832123420571,summer
New York,2011-06-04,22.486771515262276,summer
New York,2011-06-05,24.26700926064508,summer
New York,2011-06-06,31.343803819559263,summer
New York,2011-06-07,26.623507082381156,summer
New York,2011-06-08,25.339484389255922,summer
New York,2011-06-09,22.19810207165689,summer
New York,2011-06-10,29.942257282825217,summer
New York,2011-06-11,28.14222952867255,summer
New York,2011-06-12,25.397990274538127,summer
New York,2011-06-13,30.33989617904532,summer
New York,2011-06-14,29.403000207106935,summer
New York,2011-06-15,23.917648393798597,summer
New York,2011-06-16,28.710172248119513,summer
New York,2011-06-17,20.4844508067817,summer
New York,2011-06-18,36.47969372366085,summer
New York,2011-06-19,34.28244176232768,summer
New York,2011-06-20,25.039688534878174,summer
New York,2011-06-21,35.47158697001092,summer
New York,2011-06-22,25.813389286880856,summer
New York,2011-06-23,21.200555327013845,summer
New York,2011-06-24,23.55356766918748,summer
New York,2011-06-25,20.068211243124153,summer
New York,2011-06-26,27.750989012430225,summer
New York,2011-06-27,28.5856026529305,summer
New York,2011-06-28,29.043467636127893,summer
New York,2011-06-29,30.005729227679304,summer
New York,2011-06-30,16.433936855418594,summer
New York,2011-07-01,25.322312843905337,summer
New York,2011-07-02,29.96504714393267,summer
New York,2011-07-03,25.360214390116454,summer
New York,2011-07-04,23.198378645129647,summer
New York,2011-07-05,22.994459436748297,summer
New York,2011-07-06,19.821270387583,summer
New York,2011-07-07,21.71262799528832,summer
New York,2011-07-08,26.126130860654733,summer
New York,2011-07-09,31.114748481498513,summer
New York,2011-07-10,19.91009538668806,summer
New York,2011-07-11,22.508588109654646,summer
New York,2011-07-12,24.856537310002203,summer
New York,2011-07-13,27.2814975719689,summer
New York,2011-07-14,25.06170396728414,summer
New York,2011-07-15,24.3612486508236,summer
New York,2011-07-16,25.799606598175718,summer
New York,2011-07-17,30.03094350777778,summer
New York,2011-07-18,30.222357004569748,summer
New York,2011-07-19,22.362061254463313,summer
New York,2011-07-20,17.519630528633268,summer
New York,2011-07-21,34.913628309337945,summer
New York,2011-07-22,28.957820731524897,summer
New York,2011-07-23,34.41890380644557,summer
New York,2011-07-24,25.005458061952233,summer
New York,2011-07-25,16.084319930318735,summer
New York,2011-07-26,20.671008744217268,summer
New York,2011-07-27,22.867090133980913,summer
New York,2011-07-28,25.6160989430462,summer
New York,2011-07-29,29.611415093396634,summer
New York,2011-07-30,29.27195292653165,summer
New York,2011-07-31,23.782088654655762,summer
New York,2011-08-01,20.675400255951565,summer
New York,2011-08-02,29.962512727779195,summer
New York,2011-08-03,24.7011472954534,summer
New York,2011-08-04,17.16653380274264,summer
New York,2011-08-05,27.580453685090845,summer
New York,2011-08-06,28.851813616435855,summer
New York,2011-08-07,29.08822843944167,summer
New York,2011-08-08,18.352732621918392,summer
New York,2011-08-09,28.50205283277089,summer
New York,2011-08-10,25.297256852062755,summer
New York,2011-08-11,11.25432116691147,summer
New York,2011-08-12,32.99028669870244,summer
New York,2011-08-13,18.216792692322787,summer
New York,2011-08-14,25.693182391082537,summer
New York,2011-08-15,20.439409157208175,summer
New York,2011-08-16,23.78262357033773,summer
New York,2011-08-17,24.640475066516697,summer
New York,2011-08-18,27.211101280141698,summer
New York,2011-08-19,20.701352697481312,summer
New York,2011-08-20,24.86324643961845,summer
New York,2011-08-21,19.72273101069861,summer
New York,2011-08-22,28.84176594301632,summer
New York,2011-08-23,23.607751063184118,summer
New York,2011-08-24,29.186852296384803,summer
New York,2011-08-25,32.92601546919939,summer
New York,2011-08-26,30.589905981658866,summer
New York,2011-08-27,28.400890538840148,summer
New York,2011-08-28,17.69067784690148,summer
New York,2011-08-29,24.60098927422403,summer
New York,2011-08-30,12.449246120063822,summer
New York,2011-08-31,19.608391767814627,summer
New York,2011-09-01,13.308020796090172,autumn
New York,2011-09-02,16.40244912487429,autumn
New York,2011-09-03,13.543196289537406,autumn
New York,2011-09-04,15.154439673778338,autumn
New York,2011-09-05,17.120536517777015,autumn
New York,2011-09-06,16.32821722326407,autumn
New York,2011-09-07,11.964936653369021,autumn
New York,2011-09-08,21.544591726650523,autumn
New York,2011-09-09,18.02315715059529,autumn
New York,2011-09-10,23.832191113772602,autumn
New York,2011-09-11,18.67296890844282,autumn
New York,2011-09-12,13.369421272518395,autumn
New York,2011-09-13,16.188577599036613,autumn
New York,2011-09-14,28.951342934529773,autumn
New York,2011-09-15,13.448530050826596,autumn
New York,2011-09-16,16.125482430081213,autumn
New York,2011-09-17,17.821810538157226,autumn
New York,2011-09-18,21.63321702230065,autumn
New York,2011-09-19,16.553851726137136,autumn
New York,2011-09-20,14.048503357196417,autumn
New York,2011-09-21,12.815066143609947,autumn
New York,2011-09-22,13.600073982477154,autumn
New York,2011-09-23,6.71652906575739,autumn
New York,2011-09-24,18.86049728232583,autumn
New York,2011-09-25,12.188155904755709,autumn
New York,2011-09-26,9.715635205695488,autumn
New York,2011-09-27,4.979865902756462,autumn
New York,2011-09-28,10.884170385965199,autumn
New York,2011-09-29,16.77367580015395,autumn
New York,2011-09-30,13.79658173705218,autumn
New York,2011-10-01,17.427910162842107,autumn
New York,2011-10-02,8.156219578211008,autumn
New York,2011-10-03,13.081380732709903,autumn
New York,2011-10-04,19.532088075775107,autumn
New York,2011-10-05,22.415758161929045,autumn
New York,2011-10-06,17.984904732364363,autumn
New York,2011-10-07,18.338689733858338,autumn
New York,2011-10-08,16.070169426305025,autumn
New York,2011-10-09,16.74818227575096,autumn
New York,2011-10-10,16.748879318786187,autumn
New York,2011-10-11,12.647459795842952,autumn
New York,2011-10-12,11.674839504060198,autumn
New York,2011-10-13,16.545023287119403,autumn
